Date,Actual,Predicted,Year,Month,State
2020-07-01,598.0,1001.5648455646711,2020,7,Assam
2020-08-01,644.0,1057.633864409152,2020,8,Assam
2020-09-01,582.0,1116.2789983726082,2020,9,Assam
2020-10-01,1004.0,1177.5002474550397,2020,10,Assam
2020-11-01,1003.0,1241.2976116564469,2020,11,Assam
2020-12-01,1057.0,1307.6710909768294,2020,12,Assam
2021-01-01,887.0,1376.6206854161874,2021,1,Assam
2021-02-01,1078.0,1448.1463949745207,2021,2,Assam
2021-03-01,1472.0,1522.2482196518297,2021,3,Assam
2021-04-01,1084.0,1598.926159448114,2021,4,Assam
2021-05-01,406.0,1678.1802143633738,2021,5,Assam
2021-06-01,377.0,1760.0103843976092,2021,6,Assam
2021-07-01,942.0,1844.4166695508197,2021,7,Assam
2021-08-01,1031.0,1931.399069823006,2021,8,Assam
2021-09-01,1485.0,2020.9575852141675,2021,9,Assam
2021-10-01,1966.0,2113.0922157243044,2021,10,Assam
2021-11-01,2026.0,2207.8029613534172,2021,11,Assam
2021-12-01,2637.0,2305.089822101505,2021,12,Assam
2022-01-01,4002.0,2404.952797968568,2022,1,Assam
2022-02-01,2563.0,2507.391888954607,2022,2,Assam
2022-03-01,3461.0,2612.407095059621,2022,3,Assam
2022-04-01,3114.0,2719.998416283611,2022,4,Assam
2022-05-01,3276.0,2830.165852626576,2022,5,Assam
2022-06-01,3154.0,2942.9094040885166,2022,6,Assam
2022-07-01,3156.0,3058.2290706694325,2022,7,Assam
2022-08-01,3479.0,3176.124852369324,2022,8,Assam
2022-09-01,4259.0,3296.596749188191,2022,9,Assam
2022-10-01,3382.0,3419.6447611260332,2022,10,Assam
2022-11-01,4295.0,3545.2688881828512,2022,11,Assam
2022-12-01,4117.0,3673.4691303586446,2022,12,Assam
2023-01-01,3450.0,3804.2454876534134,2023,1,Assam
2023-02-01,4195.0,3937.597960067157,2023,2,Assam
2023-03-01,4985.0,4073.5265475998767,2023,3,Assam
2023-04-01,3971.0,4212.031250251572,2023,4,Assam
2023-05-01,5774.0,4353.112068022243,2023,5,Assam
2023-06-01,5070.0,4496.769000911889,2023,6,Assam
2023-07-01,5254.0,4643.002048920509,2023,7,Assam
2023-08-01,5548.0,4791.811212048107,2023,8,Assam
2023-09-01,6478.0,4943.196490294678,2023,9,Assam
2023-10-01,6057.0,5097.1578836602275,2023,10,Assam
2023-11-01,4582.0,5253.695392144749,2023,11,Assam
2023-12-01,4521.0,5412.8090157482475,2023,12,Assam
2024-01-01,4738.0,5574.498754470722,2024,1,Assam
2024-02-01,4599.0,5738.764608312173,2024,2,Assam
2024-03-01,6339.0,5905.606577272596,2024,3,Assam
2024-04-01,4025.0,6075.024661351998,2024,4,Assam
2024-05-01,5361.0,6247.018860550374,2024,5,Assam
2024-06-01,,6421.589174867724,2024,6,Assam
2024-07-01,,6598.735604304051,2024,7,Assam
2024-08-01,,6778.458148859354,2024,8,Assam
2024-09-01,,6960.756808533632,2024,9,Assam
2024-10-01,,7145.631583326884,2024,10,Assam
2024-11-01,,7333.082473239112,2024,11,Assam
2024-12-01,,7523.109478270317,2024,12,Assam
2025-01-01,,7715.712598420496,2025,1,Assam
2025-02-01,,7910.891833689651,2025,2,Assam
2025-03-01,,8108.647184077781,2025,3,Assam
2025-04-01,,8308.978649584888,2025,4,Assam
2025-05-01,,8511.886230210968,2025,5,Assam
2025-06-01,,8717.369925956025,2025,6,Assam
2025-07-01,,8925.429736820057,2025,7,Assam
2025-08-01,,9136.065662803065,2025,8,Assam
2025-09-01,,9349.277703905047,2025,9,Assam
2025-10-01,,9565.065860126006,2025,10,Assam
2025-11-01,,9783.43013146594,2025,11,Assam
2025-12-01,,10004.37051792485,2025,12,Assam
2026-01-01,,10227.887019502734,2026,1,Assam
2026-02-01,,10453.979636199594,2026,2,Assam
2026-03-01,,10682.64836801543,2026,3,Assam
2026-04-01,,10913.893214950242,2026,4,Assam
2026-05-01,,11147.714177004027,2026,5,Assam
2026-06-01,,11384.111254176789,2026,6,Assam
2026-07-01,,11623.084446468527,2026,7,Assam
2026-08-01,,11864.63375387924,2026,8,Assam
2026-09-01,,12108.759176408928,2026,9,Assam
2026-10-01,,12355.460714057592,2026,10,Assam
2026-11-01,,12604.738366825231,2026,11,Assam
2026-12-01,,12856.592134711846,2026,12,Assam
2027-01-01,,13111.022017717436,2027,1,Assam
2027-02-01,,13368.028015842001,2027,2,Assam
2027-03-01,,13627.610129085542,2027,3,Assam
2027-04-01,,13889.76835744806,2027,4,Assam
2027-05-01,,14154.502700929552,2027,5,Assam
2027-06-01,,14421.813159530018,2027,6,Assam
2027-07-01,,14691.699733249461,2027,7,Assam
2027-08-01,,14964.162422087878,2027,8,Assam
2027-09-01,,15239.201226045274,2027,9,Assam
2027-10-01,,15516.816145121642,2027,10,Assam
2027-11-01,,15797.007179316986,2027,11,Assam
2027-12-01,,16079.774328631307,2027,12,Assam
2028-01-01,,16365.117593064602,2028,1,Assam
2028-02-01,,16653.036972616872,2028,2,Assam
2028-03-01,,16943.532467288118,2028,3,Assam
2028-04-01,,17236.60407707834,2028,4,Assam
2028-05-01,,17532.25180198754,2028,5,Assam
2028-06-01,,17830.47564201571,2028,6,Assam
2028-07-01,,18131.27559716286,2028,7,Assam
2028-08-01,,18434.65166742898,2028,8,Assam
2028-09-01,,18740.60385281408,2028,9,Assam
2028-10-01,,19049.132153318158,2028,10,Assam
2028-11-01,,19360.236568941207,2028,11,Assam
2028-12-01,,19673.917099683233,2028,12,Assam
2029-01-01,,19990.173745544234,2029,1,Assam
2029-02-01,,20309.00650652421,2029,2,Assam
2029-03-01,,20630.41538262316,2029,3,Assam
2029-04-01,,20954.400373841087,2029,4,Assam
2029-05-01,,21280.96148017799,2029,5,Assam
2029-06-01,,21610.09870163387,2029,6,Assam
2029-07-01,,21941.81203820872,2029,7,Assam
2029-08-01,,22276.10148990255,2029,8,Assam
2029-09-01,,22612.967056715355,2029,9,Assam
2029-10-01,,22952.408738647136,2029,10,Assam
2029-11-01,,23294.42653569789,2029,11,Assam
2029-12-01,,23639.02044786762,2029,12,Assam
2030-01-01,,23986.190475156327,2030,1,Assam
2030-02-01,,24335.93661756401,2030,2,Assam
2030-03-01,,24688.258875090665,2030,3,Assam
2030-04-01,,25043.157247736297,2030,4,Assam
2030-05-01,,25400.631735500905,2030,5,Assam
2030-06-01,,25760.68233838449,2030,6,Assam
2030-07-01,,26123.30905638705,2030,7,Assam
2030-08-01,,26488.511889508583,2030,8,Assam
2030-09-01,,26856.290837749093,2030,9,Assam
2030-10-01,,27226.64590110858,2030,10,Assam
2030-11-01,,27599.577079587038,2030,11,Assam
2030-12-01,,27975.084373184476,2030,12,Assam
2019-01-01,796.0,3667.603684831354,2019,1,Bihar
2019-02-01,1039.0,3714.9531307185644,2019,2,Bihar
2019-03-01,881.0,3762.7756057504766,2019,3,Bihar
2019-04-01,735.0,3811.07110992709,2019,4,Bihar
2019-05-01,593.0,3859.839643248405,2019,5,Bihar
2019-06-01,548.0,3909.081205714422,2019,6,Bihar
2019-07-01,1124.0,3958.7957973251405,2019,7,Bihar
2019-08-01,947.0,4008.98341808056,2019,8,Bihar
2019-09-01,1581.0,4059.644067980682,2019,9,Bihar
2019-10-01,1372.0,4110.777747025505,2019,10,Bihar
2019-11-01,1618.0,4162.384455215029,2019,11,Bihar
2019-12-01,1623.0,4214.464192549255,2019,12,Bihar
2020-01-01,18133.0,4267.016959028183,2020,1,Bihar
2020-02-01,18066.0,4320.042754651812,2020,2,Bihar
2020-03-01,15728.0,4373.5415794201435,2020,3,Bihar
2020-04-01,996.0,4427.513433333175,2020,4,Bihar
2020-05-01,1358.0,4481.958316390909,2020,5,Bihar
2020-06-01,7334.0,4536.876228593345,2020,6,Bihar
2020-07-01,8460.0,4592.267169940482,2020,7,Bihar
2020-08-01,9490.0,4648.1311404323205,2020,8,Bihar
2020-09-01,12887.0,4704.4681400688605,2020,9,Bihar
2020-10-01,12711.0,4761.278168850103,2020,10,Bihar
2020-11-01,14398.0,4818.561226776046,2020,11,Bihar
2020-12-01,17404.0,4876.317313846691,2020,12,Bihar
2021-01-01,1705.0,4934.546430062037,2021,1,Bihar
2021-02-01,1592.0,4993.248575422085,2021,2,Bihar
2021-03-01,2045.0,5052.423749926835,2021,3,Bihar
2021-04-01,997.0,5112.0719535762855,2021,4,Bihar
2021-05-01,229.0,5172.1931863704385,2021,5,Bihar
2021-06-01,749.0,5232.787448309293,2021,6,Bihar
2021-07-01,1825.0,5293.854739392848,2021,7,Bihar
2021-08-01,1897.0,5355.395059621105,2021,8,Bihar
2021-09-01,2344.0,5417.408408994064,2021,9,Bihar
2021-10-01,3173.0,5479.894787511725,2021,10,Bihar
2021-11-01,3075.0,5542.854195174087,2021,11,Bihar
2021-12-01,3453.0,5606.28663198115,2021,12,Bihar
2022-01-01,3030.0,5670.192097932915,2022,1,Bihar
2022-02-01,2768.0,5734.5705930293825,2022,2,Bihar
2022-03-01,4735.0,5799.42211727055,2022,3,Bihar
2022-04-01,2808.0,5864.74667065642,2022,4,Bihar
2022-05-01,3308.0,5930.544253186992,2022,5,Bihar
2022-06-01,3898.0,5996.814864862265,2022,6,Bihar
2022-07-01,3982.0,6063.558505682238,2022,7,Bihar
2022-08-01,5479.0,6130.775175646915,2022,8,Bihar
2022-09-01,7064.0,6198.464874756293,2022,9,Bihar
2022-10-01,6193.0,6266.627603010372,2022,10,Bihar
2022-11-01,6111.0,6335.2633604091525,2022,11,Bihar
2022-12-01,6377.0,6404.372146952635,2022,12,Bihar
2023-01-01,5022.0,6473.953962640819,2023,1,Bihar
2023-02-01,5864.0,6544.008807473704,2023,2,Bihar
2023-03-01,6502.0,6614.536681451291,2023,3,Bihar
2023-04-01,5227.0,6685.53758457358,2023,4,Bihar
2023-05-01,6672.0,6757.01151684057,2023,5,Bihar
2023-06-01,6140.0,6828.958478252262,2023,6,Bihar
2023-07-01,7609.0,6901.378468808654,2023,7,Bihar
2023-08-01,7808.0,6974.271488509748,2023,8,Bihar
2023-09-01,9393.0,7047.637537355546,2023,9,Bihar
2023-10-01,9727.0,7121.476615346042,2023,10,Bihar
2023-11-01,8953.0,7195.788722481242,2023,11,Bihar
2023-12-01,9301.0,7270.573858761143,2023,12,Bihar
2024-01-01,8377.0,7345.8320241857455,2024,1,Bihar
2024-02-01,7714.0,7421.56321875505,2024,2,Bihar
2024-03-01,9546.0,7497.767442469056,2024,3,Bihar
2024-04-01,7106.0,7574.444695327763,2024,4,Bihar
2024-05-01,7923.0,7651.594977331171,2024,5,Bihar
2024-06-01,,7729.218288479282,2024,6,Bihar
2024-07-01,,7807.314628772094,2024,7,Bihar
2024-08-01,,7885.883998209607,2024,8,Bihar
2024-09-01,,7964.926396791823,2024,9,Bihar
2024-10-01,,8044.441824518739,2024,10,Bihar
2024-11-01,,8124.430281390358,2024,11,Bihar
2024-12-01,,8204.891767406678,2024,12,Bihar
2025-01-01,,8285.826282567697,2025,1,Bihar
2025-02-01,,8367.23382687342,2025,2,Bihar
2025-03-01,,8449.114400323846,2025,3,Bihar
2025-04-01,,8531.468002918971,2025,4,Bihar
2025-05-01,,8614.294634658798,2025,5,Bihar
2025-06-01,,8697.594295543327,2025,6,Bihar
2025-07-01,,8781.366985572558,2025,7,Bihar
2025-08-01,,8865.61270474649,2025,8,Bihar
2025-09-01,,8950.331453065124,2025,9,Bihar
2025-10-01,,9035.523230528459,2025,10,Bihar
2025-11-01,,9121.188037136497,2025,11,Bihar
2025-12-01,,9207.325872889234,2025,12,Bihar
2026-01-01,,9293.936737786675,2026,1,Bihar
2026-02-01,,9381.020631828816,2026,2,Bihar
2026-03-01,,9468.57755501566,2026,3,Bihar
2026-04-01,,9556.607507347204,2026,4,Bihar
2026-05-01,,9645.110488823451,2026,5,Bihar
2026-06-01,,9734.086499444398,2026,6,Bihar
2026-07-01,,9823.535539210046,2026,7,Bihar
2026-08-01,,9913.457608120398,2026,8,Bihar
2026-09-01,,10003.85270617545,2026,9,Bihar
2026-10-01,,10094.720833375204,2026,10,Bihar
2026-11-01,,10186.061989719661,2026,11,Bihar
2026-12-01,,10277.876175208818,2026,12,Bihar
2027-01-01,,10370.163389842675,2027,1,Bihar
2027-02-01,,10462.923633621236,2027,2,Bihar
2027-03-01,,10556.156906544498,2027,3,Bihar
2027-04-01,,10649.863208612462,2027,4,Bihar
2027-05-01,,10744.042539825126,2027,5,Bihar
2027-06-01,,10838.694900182492,2027,6,Bihar
2027-07-01,,10933.82028968456,2027,7,Bihar
2027-08-01,,11029.41870833133,2027,8,Bihar
2027-09-01,,11125.490156122802,2027,9,Bihar
2027-10-01,,11222.034633058975,2027,10,Bihar
2027-11-01,,11319.052139139849,2027,11,Bihar
2027-12-01,,11416.542674365424,2027,12,Bihar
2028-01-01,,11514.506238735701,2028,1,Bihar
2028-02-01,,11612.942832250681,2028,2,Bihar
2028-03-01,,11711.85245491036,2028,3,Bihar
2028-04-01,,11811.235106714743,2028,4,Bihar
2028-05-01,,11911.090787663827,2028,5,Bihar
2028-06-01,,12011.419497757612,2028,6,Bihar
2028-07-01,,12112.221236996098,2028,7,Bihar
2028-08-01,,12213.496005379287,2028,8,Bihar
2028-09-01,,12315.243802907178,2028,9,Bihar
2028-10-01,,12417.464629579768,2028,10,Bihar
2028-11-01,,12520.158485397062,2028,11,Bihar
2028-12-01,,12623.325370359056,2028,12,Bihar
2029-01-01,,12726.965284465752,2029,1,Bihar
2029-02-01,,12831.078227717151,2029,2,Bihar
2029-03-01,,12935.66420011325,2029,3,Bihar
2029-04-01,,13040.72320165405,2029,4,Bihar
2029-05-01,,13146.255232339552,2029,5,Bihar
2029-06-01,,13252.260292169756,2029,6,Bihar
2029-07-01,,13358.738381144662,2029,7,Bihar
2029-08-01,,13465.689499264268,2029,8,Bihar
2029-09-01,,13573.113646528576,2029,9,Bihar
2029-10-01,,13681.010822937587,2029,10,Bihar
2029-11-01,,13789.3810284913,2029,11,Bihar
2029-12-01,,13898.224263189712,2029,12,Bihar
2030-01-01,,14007.540527032827,2030,1,Bihar
2030-02-01,,14117.329820020645,2030,2,Bihar
2030-03-01,,14227.592142153162,2030,3,Bihar
2030-04-01,,14338.32749343038,2030,4,Bihar
2030-05-01,,14449.535873852303,2030,5,Bihar
2030-06-01,,14561.217283418924,2030,6,Bihar
2030-07-01,,14673.371722130249,2030,7,Bihar
2030-08-01,,14785.999189986274,2030,8,Bihar
2030-09-01,,14899.099686987001,2030,9,Bihar
2030-10-01,,15012.67321313243,2030,10,Bihar
2030-11-01,,15126.719768422561,2030,11,Bihar
2030-12-01,,15241.239352857392,2030,12,Bihar
2019-01-01,13.0,41.885102854166405,2019,1,Chandigarh
2019-02-01,10.0,37.29252466168684,2019,2,Chandigarh
2019-03-01,16.0,33.158211829894924,2019,3,Chandigarh
2019-04-01,16.0,29.482164358790666,2019,4,Chandigarh
2019-05-01,9.0,26.26438224837406,2019,5,Chandigarh
2019-06-01,162.0,23.504865498645106,2019,6,Chandigarh
2019-07-01,30.0,21.2036141096038,2019,7,Chandigarh
2019-08-01,118.0,19.36062808125016,2019,8,Chandigarh
2019-09-01,25.0,17.97590741358416,2019,9,Chandigarh
2019-10-01,32.0,17.049452106605816,2019,10,Chandigarh
2019-11-01,30.0,16.58126216031513,2019,11,Chandigarh
2019-12-01,45.0,16.571337574712093,2019,12,Chandigarh
2020-01-01,33.0,17.019678349796706,2020,1,Chandigarh
2020-02-01,23.0,17.92628448556898,2020,2,Chandigarh
2020-03-01,7.0,19.291155982028908,2020,3,Chandigarh
2020-04-01,23.0,21.114292839176475,2020,4,Chandigarh
2020-05-01,0.0,23.395695057011707,2020,5,Chandigarh
2020-06-01,15.0,26.135362635534594,2020,6,Chandigarh
2020-07-01,17.0,29.33329557474512,2020,7,Chandigarh
2020-08-01,58.0,32.989493874643316,2020,8,Chandigarh
2020-09-01,83.0,37.103957535229156,2020,9,Chandigarh
2020-10-01,40.0,41.67668655650264,2020,10,Chandigarh
2020-11-01,38.0,46.707680938463795,2020,11,Chandigarh
2020-12-01,32.0,52.19694068111259,2020,12,Chandigarh
2021-01-01,26.0,58.14446578444904,2021,1,Chandigarh
2021-02-01,20.0,64.55025624847315,2021,2,Chandigarh
2021-03-01,56.0,71.41431207318492,2021,3,Chandigarh
2021-04-01,42.0,78.73663325858433,2021,4,Chandigarh
2021-05-01,7.0,86.5172198046714,2021,5,Chandigarh
2021-06-01,34.0,94.75607171144608,2021,6,Chandigarh
2021-07-01,58.0,103.45318897890847,2021,7,Chandigarh
2021-08-01,58.0,112.6085716070585,2021,8,Chandigarh
2021-09-01,72.0,122.22221959589618,2021,9,Chandigarh
2021-10-01,109.0,132.2941329454215,2021,10,Chandigarh
2021-11-01,144.0,142.82431165563452,2021,11,Chandigarh
2021-12-01,109.0,153.81275572653516,2021,12,Chandigarh
2022-01-01,72.0,165.25946515812342,2022,1,Chandigarh
2022-02-01,102.0,177.16443995039936,2022,2,Chandigarh
2022-03-01,175.0,189.52768010336294,2022,3,Chandigarh
2022-04-01,123.0,202.3491856170142,2022,4,Chandigarh
2022-05-01,166.0,215.6289564913531,2022,5,Chandigarh
2022-06-01,223.0,229.36699272637966,2022,6,Chandigarh
2022-07-01,235.0,243.56329432209384,2022,7,Chandigarh
2022-08-01,240.0,258.2178612784957,2022,8,Chandigarh
2022-09-01,232.0,273.3306935955852,2022,9,Chandigarh
2022-10-01,352.0,288.9017912733624,2022,10,Chandigarh
2022-11-01,415.0,304.93115431182724,2022,11,Chandigarh
2022-12-01,385.0,321.4187827109797,2022,12,Chandigarh
2023-01-01,459.0,338.3646764708198,2023,1,Chandigarh
2023-02-01,406.0,355.76883559134757,2023,2,Chandigarh
2023-03-01,667.0,373.631260072563,2023,3,Chandigarh
2023-04-01,352.0,391.9519499144661,2023,4,Chandigarh
2023-05-01,530.0,410.73090511705686,2023,5,Chandigarh
2023-06-01,459.0,429.9681256803352,2023,6,Chandigarh
2023-07-01,470.0,449.6636116043013,2023,7,Chandigarh
2023-08-01,527.0,469.81736288895496,2023,8,Chandigarh
2023-09-01,579.0,490.42937953429634,2023,9,Chandigarh
2023-10-01,605.0,511.49966154032535,2023,10,Chandigarh
2023-11-01,680.0,533.028208907042,2023,11,Chandigarh
2023-12-01,673.0,555.0150216344464,2023,12,Chandigarh
2024-01-01,573.0,577.4600997225382,2024,1,Chandigarh
2024-02-01,473.0,600.3634431713178,2024,2,Chandigarh
2024-03-01,626.0,623.7250519807851,2024,3,Chandigarh
2024-04-01,354.0,647.54492615094,2024,4,Chandigarh
2024-05-01,424.0,671.8230656817827,2024,5,Chandigarh
2024-06-01,,696.5594705733129,2024,6,Chandigarh
2024-07-01,,721.7541408255308,2024,7,Chandigarh
2024-08-01,,747.4070764384362,2024,8,Chandigarh
2024-09-01,,773.5182774120294,2024,9,Chandigarh
2024-10-01,,800.0877437463103,2024,10,Chandigarh
2024-11-01,,827.1154754412787,2024,11,Chandigarh
2024-12-01,,854.601472496935,2024,12,Chandigarh
2025-01-01,,882.5457349132787,2025,1,Chandigarh
2025-02-01,,910.9482626903102,2025,2,Chandigarh
2025-03-01,,939.8090558280292,2025,3,Chandigarh
2025-04-01,,969.1281143264359,2025,4,Chandigarh
2025-05-01,,998.9054381855303,2025,5,Chandigarh
2025-06-01,,1029.1410274053126,2025,6,Chandigarh
2025-07-01,,1059.8348819857822,2025,7,Chandigarh
2025-08-01,,1090.9870019269397,2025,8,Chandigarh
2025-09-01,,1122.5973872287848,2025,9,Chandigarh
2025-10-01,,1154.6660378913173,2025,10,Chandigarh
2025-11-01,,1187.1929539145376,2025,11,Chandigarh
2025-12-01,,1220.1781352984456,2025,12,Chandigarh
2026-01-01,,1253.6215820430411,2026,1,Chandigarh
2026-02-01,,1287.5232941483246,2026,2,Chandigarh
2026-03-01,,1321.8832716142954,2026,3,Chandigarh
2026-04-01,,1356.701514440954,2026,4,Chandigarh
2026-05-01,,1391.9780226283003,2026,5,Chandigarh
2026-06-01,,1427.7127961763342,2026,6,Chandigarh
2026-07-01,,1463.9058350850557,2026,7,Chandigarh
2026-08-01,,1500.5571393544649,2026,8,Chandigarh
2026-09-01,,1537.6667089845619,2026,9,Chandigarh
2026-10-01,,1575.2345439753462,2026,10,Chandigarh
2026-11-01,,1613.2606443268185,2026,11,Chandigarh
2026-12-01,,1651.7450100389783,2026,12,Chandigarh
2027-01-01,,1690.6876411118258,2027,1,Chandigarh
2027-02-01,,1730.0885375453609,2027,2,Chandigarh
2027-03-01,,1769.9476993395838,2027,3,Chandigarh
2027-04-01,,1810.265126494494,2027,4,Chandigarh
2027-05-01,,1851.0408190100923,2027,5,Chandigarh
2027-06-01,,1892.274776886378,2027,6,Chandigarh
2027-07-01,,1933.9670001233512,2027,7,Chandigarh
2027-08-01,,1976.1174887210123,2027,8,Chandigarh
2027-09-01,,2018.7262426793611,2027,9,Chandigarh
2027-10-01,,2061.793261998397,2027,10,Chandigarh
2027-11-01,,2105.318546678121,2027,11,Chandigarh
2027-12-01,,2149.302096718533,2027,12,Chandigarh
2028-01-01,,2193.743912119632,2028,1,Chandigarh
2028-02-01,,2238.643992881419,2028,2,Chandigarh
2028-03-01,,2284.0023390038937,2028,3,Chandigarh
2028-04-01,,2329.818950487056,2028,4,Chandigarh
2028-05-01,,2376.093827330906,2028,5,Chandigarh
2028-06-01,,2422.8269695354434,2028,6,Chandigarh
2028-07-01,,2470.0183771006687,2028,7,Chandigarh
2028-08-01,,2517.6680500265816,2028,8,Chandigarh
2028-09-01,,2565.775988313182,2028,9,Chandigarh
2028-10-01,,2614.3421919604702,2028,10,Chandigarh
2028-11-01,,2663.366660968446,2028,11,Chandigarh
2028-12-01,,2712.84939533711,2028,12,Chandigarh
2029-01-01,,2762.790395066461,2029,1,Chandigarh
2029-02-01,,2813.1896601564995,2029,2,Chandigarh
2029-03-01,,2864.047190607226,2029,3,Chandigarh
2029-04-01,,2915.36298641864,2029,4,Chandigarh
2029-05-01,,2967.137047590742,2029,5,Chandigarh
2029-06-01,,3019.369374123531,2029,6,Chandigarh
2029-07-01,,3072.0599660170083,2029,7,Chandigarh
2029-08-01,,3125.208823271173,2029,8,Chandigarh
2029-09-01,,3178.8159458860255,2029,9,Chandigarh
2029-10-01,,3232.8813338615655,2029,10,Chandigarh
2029-11-01,,3287.404987197793,2029,11,Chandigarh
2029-12-01,,3342.3869058947084,2029,12,Chandigarh
2030-01-01,,3397.8270899523113,2030,1,Chandigarh
2030-02-01,,3453.725539370602,2030,2,Chandigarh
2030-03-01,,3510.0822541495804,2030,3,Chandigarh
2030-04-01,,3566.897234289246,2030,4,Chandigarh
2030-05-01,,3624.1704797896,2030,5,Chandigarh
2030-06-01,,3681.901990650641,2030,6,Chandigarh
2030-07-01,,3740.09176687237,2030,7,Chandigarh
2030-08-01,,3798.7398084547863,2030,8,Chandigarh
2030-09-01,,3857.8461153978906,2030,9,Chandigarh
2030-10-01,,3917.4106877016825,2030,10,Chandigarh
2030-11-01,,3977.433525366162,2030,11,Chandigarh
2030-12-01,,4037.914628391329,2030,12,Chandigarh
2019-01-01,252.0,216.2657367923298,2019,1,Chhattisgarh
2019-02-01,330.0,188.8064754649292,2019,2,Chhattisgarh
2019-03-01,446.0,164.322442861647,2019,3,Chhattisgarh
2019-04-01,227.0,142.81363898248324,2019,4,Chhattisgarh
2019-05-01,149.0,124.28006382743786,2019,5,Chhattisgarh
2019-06-01,128.0,108.72171739651088,2019,6,Chhattisgarh
2019-07-01,179.0,96.13859968970229,2019,7,Chhattisgarh
2019-08-01,171.0,86.5307107070121,2019,8,Chhattisgarh
2019-09-01,200.0,79.89805044844036,2019,9,Chhattisgarh
2019-10-01,210.0,76.24061891398699,2019,10,Chhattisgarh
2019-11-01,241.0,75.55841610365204,2019,11,Chhattisgarh
2019-12-01,218.0,77.8514420174354,2019,12,Chhattisgarh
2020-01-01,216.0,83.11969665533726,2020,1,Chhattisgarh
2020-02-01,176.0,91.36318001735751,2020,2,Chhattisgarh
2020-03-01,164.0,102.5818921034961,2020,3,Chhattisgarh
2020-04-01,4.0,116.77583291375315,2020,4,Chhattisgarh
2020-05-01,20.0,133.9450024481286,2020,5,Chhattisgarh
2020-06-01,137.0,154.08940070662246,2020,6,Chhattisgarh
2020-07-01,98.0,177.20902768923472,2020,7,Chhattisgarh
2020-08-01,68.0,203.30388339596533,2020,8,Chhattisgarh
2020-09-01,111.0,232.37396782681444,2020,9,Chhattisgarh
2020-10-01,122.0,264.41928098178187,2020,10,Chhattisgarh
2020-11-01,232.0,299.43982286086765,2020,11,Chhattisgarh
2020-12-01,141.0,337.435593464072,2020,12,Chhattisgarh
2021-01-01,166.0,378.4065927913946,2021,1,Chhattisgarh
2021-02-01,237.0,422.35282084283557,2021,2,Chhattisgarh
2021-03-01,349.0,469.2742776183951,2021,3,Chhattisgarh
2021-04-01,71.0,519.1709631180729,2021,4,Chhattisgarh
2021-05-01,18.0,572.0428773418691,2021,5,Chhattisgarh
2021-06-01,228.0,627.8900202897839,2021,6,Chhattisgarh
2021-07-01,388.0,686.7123919618168,2021,7,Chhattisgarh
2021-08-01,385.0,748.5099923579684,2021,8,Chhattisgarh
2021-09-01,431.0,813.2828214782382,2021,9,Chhattisgarh
2021-10-01,485.0,881.0308793226264,2021,10,Chhattisgarh
2021-11-01,705.0,951.7541658911332,2021,11,Chhattisgarh
2021-12-01,753.0,1025.4526811837582,2021,12,Chhattisgarh
2022-01-01,885.0,1102.1264252005017,2022,1,Chhattisgarh
2022-02-01,876.0,1181.7753979413637,2022,2,Chhattisgarh
2022-03-01,1305.0,1264.399599406344,2022,3,Chhattisgarh
2022-04-01,1776.0,1349.9990295954424,2022,4,Chhattisgarh
2022-05-01,1197.0,1438.5736885086596,2022,5,Chhattisgarh
